Categoria;Marca;Contenido;SubCategoria;Segmento;Variedad;Presentacion;Empaque;Codigo_SAP;Formato;Ambito;Pais;Rangos;Nombre_Tipo_Venta;Venta>1461
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M660;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M661;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M662;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M663;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M664;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M665;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M666;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M667;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M668;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M669;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M670;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M671;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M672;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M673;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M674;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M675;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M676;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M677;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M678;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M679;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M680;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M682;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M683;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M684;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M685;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M686;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M688;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M689;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M690;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M691;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M692;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M693;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M694;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M695;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M696;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M697;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M698;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M699;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M700;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M702;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M703;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M705;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M706;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M707;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M708;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M709;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M711;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M712;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M713;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M714;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M715;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M716;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M717;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M718;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M720;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M721;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M722;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M725;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M726;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M727;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M728;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M729;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M730;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M731;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M733;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M734;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M735;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M737;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M739;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M740;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M741;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M742;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M743;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M744;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M745;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M746;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M747;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M748;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M749;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M750;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M751;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M752;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M753;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M754;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M755;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M756;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M758;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M760;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M761;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M762;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M765;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M767;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M768;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M770;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M772;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M773;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M775;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M776;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M777;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M779;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M780;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M783;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M784;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M785;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M786;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M788;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M789;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M790;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M792;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M793;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M794;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M795;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M796;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M797;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M798;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M799;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M800;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M801;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M802;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M804;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M805;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M806;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M808;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M810;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M811;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M812;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M813;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M814;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M816;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M817;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M821;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M824;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M825;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M826;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M827;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M829;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M832;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M833;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M834;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M835;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M836;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M837;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M838;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M839;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M840;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M841;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M843;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M844;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M846;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M847;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M848;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M849;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M850;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M851;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M852;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M854;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M855;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M856;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M857;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M858;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M860;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M861;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M862;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M863;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M864;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M868;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M869;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M870;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M872;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M875;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M876;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M877;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M878;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M879;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M880;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M881;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M882;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M885;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M886;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M888;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M889;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M890;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P001;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P010;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P037;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P048;Cluster3;Lima;Peru;Otros;Venta Ecommerce;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P048;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P052;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P059;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P061;Cluster3;Lima;Peru;Otros;Venta Ecommerce;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P061;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P064;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P064;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P066;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P066;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P068;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P075;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P075;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P080;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P081;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P081;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P084;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P084;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P089;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P096;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P102;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P104;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P105;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P106;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P106;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P107;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P108;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;P109;Cluster6;Lima;Peru;Otros;Venta POS;1
